Destination Port, Flow Duration, Total Fwd Packets, Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Bwd Packet Length Max, Bwd Packet Length Min, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance, FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Std, Label
80,2.16261e+06,7,445,445,0,63.5714,1368,0,910.474,5.54885,196601,606490,2.11412e+06,1,360435,784413,11,6633,1658.25,2834.07,6567,20,0,0,232,168,2.31202,0,1368,164.083,147559,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,2.16283e+06,7,631,631,0,90.1429,1472,0,1044.47,5.54829,196621,606484,2.11411e+06,2,360472,784398,9,5984,1496,2550.74,5914,19,0,0,232,168,2.31179,0,1472,188.25,180335,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,2.16311e+06,7,332,332,0,47.4286,1448,0,895.009,5.54758,196646,607730,2.11812e+06,2,360518,786154,10,4576,1144,1944.52,4512,19,0,0,232,168,2.31149,0,1448,161.333,159910,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,2.16333e+06,7,316,316,0,45.1429,1254,0,797.845,5.54701,196666,607727,2.11812e+06,2,360555,786141,13,4904,1226,2088.28,4843,16,0,0,232,168,2.31125,0,1254,143.833,120704,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,3.18205e+06,8,523,523,0,65.375,1372,0,644.554,4.08542,265171,624275,2.11812e+06,4,454578,762883,13,4766,1191.5,1176.11,2537,17,0,0,272,168,1.57132,0,1372,157.769,142820,1,1,3,11,0,0.625,32120,249,1,32,0,0,0,0,0,PortScan
80,3.18235e+06,7,397,397,0,56.7143,1268,0,572.218,3.77079,289305,899706,3.13416e+06,2,530392,1.16454e+06,14,4926,1231.5,2090.88,4853,21,0,0,232,168,1.57116,0,1268,151.75,126119,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,3.18318e+06,7,384,384,0,54.8571,1304,0,579.295,3.76982,289380,899684,3.13416e+06,2,530530,1.16448e+06,15,5174,1293.5,2186.17,5080,19,0,0,232,168,1.57076,0,1304,153.667,132404,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,1.14188e+06,8,459,459,0,57.375,1206,0,1594.74,11.3848,95156.4,279789,1.02033e+06,1,163125,350871,14,6309,1577.25,2662.12,6188,21,0,0,272,168,4.37876,0,1206,140.077,110336,1,1,3,11,0,0.625,32120,249,1,32,0,0,0,0,0,PortScan
80,2.16898e+06,8,670,670,0,83.75,1252,0,958.056,5.99361,180748,391188,1.08963e+06,4,309854,471520,15,16372,4093,4106.16,8932,22,0,0,272,168,2.30524,0,1252,159.846,131429,1,1,3,11,0,0.625,32120,249,1,32,0,0,0,0,0,PortScan
80,3.19116e+06,8,374,374,0,46.75,1438,0,616.703,4.07375,265930,626293,2.12565e+06,2,455880,765391,557,5856,1464,1648.16,4264,30,0,0,272,168,1.56683,0,1438,151.385,148779,1,1,3,11,0,0.625,32120,249,1,32,0,0,0,0,0,PortScan
80,3.19783e+06,7,409,409,0,58.4286,1198,0,551.312,3.75255,290712,901649,3.14167e+06,2,532971,1.16676e+06,10,9586,2396.5,4113.33,9521,19,0,0,232,168,1.56356,0,1198,146.917,113984,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,3.19801e+06,7,379,379,0,54.1429,1262,0,561.911,3.75233,290728,901647,3.14168e+06,2,533002,1.16675e+06,9,9860,2465,4238.33,9806,16,0,0,232,168,1.56347,0,1262,149.75,124293,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,3.19819e+06,7,381,381,0,54.4286,1352,0,590.647,3.75213,290744,904154,3.14969e+06,2,533031,1.1703e+06,12,7592,1898,3241.25,7512,23,0,0,232,168,1.56339,0,1352,157.417,141670,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,3.19848e+06,7,334,334,0,47.7143,1338,0,571.522,3.75179,290771,905422,3.15372e+06,2,533080,1.17208e+06,17,2591,647.75,1055.65,2476,21,0,0,232,168,1.56324,0,1338,152.333,137306,1,1,3,11,0,0.714286,32120,249,1,32,0,0,0,0,0,PortScan
80,1758,6,339,339,0,56.5,1210,0,969852,6257.11,175.8,283.378,812,2,351.6,327.884,20,1534,383.5,356.134,812,30,0,0,200,168,2844.14,0,1210,155,121735,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,2511,6,404,404,0,67.3333,1198,0,700120,4380.72,251.1,641.644,2165,3,502.2,845.419,17,2259,564.75,923.94,2165,22,0,0,200,168,1991.24,0,1198,159.818,121981,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,3711,6,368,368,0,61.3333,1200,0,464565,2964.16,371.1,1013.32,3406,2,742.2,1343.9,12,3500,875,1461.28,3406,28,0,0,200,168,1347.35,0,1200,156.727,120869,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,3655,6,339,339,0,56.5,1210,0,466484,3009.58,365.5,1034.61,3468,2,731,1378.18,12,3541,885.25,1491.15,3468,21,0,0,200,168,1367.99,0,1210,155,121735,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,3917,6,404,404,0,67.3333,1198,0,448813,2808.27,391.7,1016.03,3417,2,783.4,1336.03,13,3487,871.75,1469.5,3417,20,0,0,200,168,1276.49,0,1198,159.818,121981,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,3593,6,368,368,0,61.3333,1200,0,479822,3061.51,359.3,787.249,2573,2,718.6,1006.83,12,2658,664.5,1101.88,2573,23,0,0,200,168,1391.59,0,1200,156.727,120869,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,4295,6,371,371,0,61.8333,1210,0,404424,2561.12,429.5,847.653,2811,2,859,1047.13,14,3852,963,1136.23,2811,25,0,0,200,168,1164.14,0,1210,157.909,122890,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,5417,6,352,352,0,58.6667,1194,0,314196,2030.64,541.7,1455.2,4890,2,1083.4,1922.55,13,4969,1242.25,2106.03,4890,21,0,0,200,168,923.02,0,1194,154.727,119139,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,9031,6,408,408,0,68,1200,0,195327,1218.03,903.1,1822.93,5305,2,1806.2,2252.34,16,3720,930,1564.05,3639,19,0,0,200,168,553.649,0,1200,160.364,122538,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,9505,6,303,303,0,50.5,1200,0,174540,1157.29,950.5,2792.92,9329,2,1901,3725.63,13,9418,2354.5,4026.73,9329,22,0,0,200,168,526.039,0,1200,150.818,118722,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,8960,6,285,285,0,47.5,1206,0,183817,1227.68,896,2587.39,8656,2,1792,3442.5,16,8739,2184.75,3736.18,8656,21,0,0,200,168,558.036,0,1206,149.727,119400,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11045,6,372,372,0,62,1212,0,157537,905.387,1227.22,2975.35,9602,2,2209,3723.26,15,11028,3676,4227.37,9602,29,0,0,188,136,362.155,0,1212,174,132890,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,11738,6,375,375,0,62.5,1214,0,148662,937.127,1173.8,2780.21,9327,2,2347.6,3574.4,12,11376,2844,3829.25,9327,22,0,0,200,168,425.967,0,1214,158.636,123812,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11567,6,371,371,0,61.8333,1210,0,150169,950.981,1156.7,3015.58,10122,1,2313.4,3951,11,10199,2549.75,4371.84,10122,21,0,0,200,168,432.264,0,1210,157.909,122890,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,15989,6,352,352,0,58.6667,1194,0,106448,687.973,1598.9,4427.67,14849,2,3197.8,5849.95,14,14929,3732.25,6418.26,14849,23,0,0,200,168,312.715,0,1194,154.727,119139,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,18176,6,349,349,0,58.1667,1204,0,94025.1,605.194,1817.6,4865.29,16370,2,3635.2,6390.4,12,16943,4235.75,7008.63,16370,26,0,0,200,168,275.088,0,1204,155.364,120931,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,17471,6,358,358,0,59.6667,1194,0,97762,629.615,1747.1,4943.3,16560,3,3494.2,6547.26,15,16660,4165,7156.27,16560,23,0,0,200,168,286.189,0,1194,155.273,119357,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,15313,6,344,344,0,57.3333,1212,0,111800,718.344,1531.3,4509.8,15060,2,3062.6,6008.03,15,15144,3786,6509.05,15060,22,0,0,200,168,326.52,0,1212,155.636,122288,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,17053,6,372,372,0,62,1212,0,102035,645.048,1705.3,4992.59,16682,2,3410.6,6648.56,13,16846,4211.5,7199.9,16682,23,0,0,200,168,293.204,0,1212,158.182,123312,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,16909,6,375,375,0,62.5,1214,0,103199,650.541,1690.9,4979.36,16628,2,3381.8,6632.56,14,16704,4176,7189.17,16628,21,0,0,200,168,295.701,0,1214,158.636,123812,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,18968,6,306,306,0,51,1202,0,87726.7,527.204,2107.56,5797.28,18503,2,3793.6,7366.9,14,18946,6315.33,8619.47,18503,25,0,0,188,136,210.881,0,1202,166.4,128589,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,18606,6,302,302,0,50.3333,1192,0,88681.1,537.461,2067.33,5571.28,17817,2,3721.2,7061.85,22,18584,6194.67,8222.99,17817,41,0,0,188,136,214.984,0,1192,165,126415,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,16784,6,385,385,0,64.1667,1196,0,103491,655.386,1678.4,4683.64,15709,1,3356.8,6191.31,17,15915,3978.75,6772.67,15709,20,0,0,200,168,297.903,0,1196,157.909,120790,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,10788,6,358,358,0,59.6667,1194,0,158324,1019.65,1078.8,2898.11,9728,2,2157.6,3811.28,12,9787,2446.75,4203.83,9728,16,0,0,200,168,463.478,0,1194,155.273,119357,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,12198,6,386,386,0,64.3333,1198,0,142646,901.787,1219.8,3084.47,10339,2,2439.6,4016.61,15,10426,2606.5,4464.36,10339,26,0,0,200,168,409.903,0,1198,158.182,121209,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11708,6,319,319,0,53.1667,1200,0,143065,939.529,1170.8,2870.72,9667,2,2341.6,3718.59,13,10115,2528.75,4124.06,9667,23,0,0,200,168,427.058,0,1200,152.273,119185,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,12475,6,316,316,0,52.6667,1190,0,133226,881.764,1247.5,3278.87,11011,2,2495,4299.7,13,11118,2779.5,4752.47,11011,23,0,0,200,168,400.802,0,1190,151.091,117198,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,12185,6,306,306,0,51,1202,0,136561,902.749,1218.5,3535.76,11823,2,2437,4703.78,14,11899,2974.75,5108.54,11823,21,0,0,200,168,410.341,0,1202,151.273,119187,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,14027,6,302,302,0,50.3333,1192,0,117630,784.202,1402.7,4051.34,13552,2,2805.4,5385.93,14,13632,3408,5856.64,13552,23,0,0,200,168,356.455,0,1192,150,117173,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,17901,6,352,352,0,58.6667,1202,0,95525.4,614.491,1790.1,5278.54,17625,2,3580.2,7032.74,15,17717,4429.25,7618.57,17625,23,0,0,200,168,279.314,0,1202,155.455,120656,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,20304,6,385,385,0,64.1667,1196,0,85549.6,541.765,2030.4,5941.46,19853,1,4060.8,7907.87,12,20006,5001.5,8574.57,19853,22,0,0,200,168,246.257,0,1196,157.909,120790,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,24112,6,350,350,0,58.3333,1210,0,71167.9,456.204,2411.2,7026.63,23486,1,4822.4,9345.53,12,23579,5894.75,10156.3,23486,22,0,0,200,168,207.366,0,1210,156,122113,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,21144,6,319,319,0,53.1667,1200,0,79218.7,520.242,2114.4,6196.37,20702,2,4228.8,8246.72,13,20867,5216.75,8940.48,20702,24,0,0,200,168,236.474,0,1200,152.273,119185,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,20518,6,391,391,0,65.1667,1196,0,84949.8,487.377,2279.78,6324.02,20166,1,4103.6,8041,13,20501,6833.67,9428.13,20166,22,0,0,188,136,194.951,0,1196,174.3,130383,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,24765,6,338,338,0,56.3333,1210,0,68806.8,403.796,2751.67,7279.5,23313,2,4953,9202.98,13,24743,8247.67,10667.3,23313,34,0,0,188,136,161.518,0,1210,170.4,131232,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,13526,6,352,352,0,58.6667,1202,0,126423,813.249,1352.6,3968.5,13257,2,2705.2,5286.92,12,13332,3333,5729.63,13257,21,0,0,200,168,369.658,0,1202,155.455,120656,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,19121,6,349,349,0,58.1667,1204,0,89378.2,575.284,1912.1,5239.63,17578,2,3824.2,6909.83,14,17663,4415.75,7599.23,17578,22,0,0,200,168,261.493,0,1204,155.364,120931,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,13064,6,371,371,0,61.8333,1208,0,132808,842.009,1306.4,3441.38,11552,2,2612.8,4514.38,13,11628,2907,4991.19,11552,21,0,0,200,168,382.731,0,1208,157.727,122508,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,8283,6,353,353,0,58.8333,1206,0,207051,1328.02,828.3,2269.62,7627,2,1656.6,2998.44,12,7872,1968,3268.08,7627,18,0,0,200,168,603.646,0,1206,155.909,121454,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,9815,6,360,360,0,60,1206,0,175446,1120.73,981.5,2685.69,9016,2,1963,3542.2,20,9121,2280.25,3888.9,9016,21,0,0,200,168,509.424,0,1206,156.545,121709,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,7168,6,338,338,0,56.3333,1210,0,237723,1534.6,716.8,1897.43,6395,2,1433.6,2494.6,15,6771,1692.75,2717.33,6395,28,0,0,200,168,697.545,0,1210,154.909,121701,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,7596,6,391,391,0,65.1667,1196,0,229463,1448.13,759.6,2094.71,7037,2,1519.2,2770.93,13,7430,1857.5,2993.02,7037,24,0,0,200,168,658.241,0,1196,158.455,121041,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,8593,6,342,342,0,57,1192,0,196672,1280.11,859.3,2491.59,8333,2,1718.6,3318.81,13,8436,2109,3593.44,8333,24,0,0,200,168,581.869,0,1192,153.636,118411,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,10265,6,371,371,0,61.8333,1208,0,169021,974.184,1140.56,2755.99,8864,2,2053,3446.05,11,10242,3414,3891.91,8864,23,0,0,188,136,389.674,0,1208,173.5,132022,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,11741,6,349,349,0,58.1667,1204,0,145558,851.716,1304.56,3162.05,10197,2,2348.2,3953.98,12,11724,3908,4487.91,10197,23,0,0,188,136,340.686,0,1204,170.9,130368,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,12735,6,374,374,0,62.3333,1202,0,136003,863.761,1273.5,3439.83,11547,2,2547,4529.01,16,11630,2907.5,4988.02,11547,22,0,0,200,168,392.619,0,1202,157.455,121482,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11594,6,353,353,0,58.8333,1206,0,147921,862.515,1288.22,3332.62,10687,1,2318.8,4205.12,11,10761,3587,5020.48,10687,21,0,0,200,136,345.006,0,1206,171.5,130926,0,1,3,9,0,0.666667,32120,249,1,32,0,0,0,0,0,PortScan
80,12378,6,312,312,0,52,1198,0,134594,807.885,1375.33,3775.83,12054,2,2475.6,4799.56,13,12362,4120.67,5610.7,12054,25,0,0,188,136,323.154,0,1198,166.6,127933,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,11976,6,317,317,0,52.8333,1200,0,139696,835.003,1330.67,3659.32,11680,2,2395.2,4651.68,13,11960,3986.67,5440.82,11680,25,0,0,188,136,334.001,0,1200,167.3,128493,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,12655,6,360,360,0,60,1206,0,136073,869.222,1265.5,3495.28,11726,2,2531,4618.02,15,11822,2955.5,5063.65,11726,23,0,0,200,168,395.101,0,1206,156.545,121709,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11027,6,344,344,0,57.3333,1206,0,154711,906.865,1225.22,3247.4,10403,2,2205.4,4111.15,12,11010,3670,4766.26,10403,28,0,0,188,136,362.746,0,1206,170.6,130606,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,11574,6,373,373,0,62.1667,1212,0,150423,950.406,1157.4,2985.35,10020,2,2314.8,3902.19,15,10113,2528.25,4325.37,10020,21,0,0,200,168,432.003,0,1212,158.273,123351,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11607,6,393,393,0,65.5,1210,0,151546,947.704,1160.7,3400.72,11362,2,2321.4,4531.22,14,11443,2860.75,4908.2,11362,21,0,0,200,168,430.775,0,1210,159.909,123782,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11300,6,410,410,0,68.3333,1206,0,156814,973.451,1130,3214.65,10766,2,2260,4266.5,15,10847,2711.75,4650.13,10766,20,0,0,200,168,442.478,0,1206,161.091,123765,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11013,6,374,374,0,62.3333,1202,0,157269,998.82,1101.3,3228.17,10785,1,2202.6,4300.08,15,10859,2714.75,4659.36,10785,21,0,0,200,168,454.009,0,1202,157.455,121482,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,7114,6,372,372,0,62,1196,0,242339,1546.25,711.4,2059.57,6889,2,1422.8,2743.14,14,6968,1742,2971.62,6889,20,0,0,200,168,702.839,0,1196,156.727,120267,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,6284,6,301,301,0,50.1667,1206,0,264640,1591.34,698.222,1722.83,5548,2,1256.8,2164.96,15,6259,2086.33,2461.98,5548,32,0,0,188,136,636.537,0,1206,166.3,129282,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,6882,6,344,344,0,57.3333,1206,0,247893,1453.07,764.667,1978.38,6352,1,1376.4,2500.28,14,6860,2286.67,2880.75,6352,24,0,0,188,136,581.226,0,1206,170.6,130606,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,9541,6,360,360,0,60,1206,0,180484,1048.11,1060.11,2846.44,9108,2,1908.2,3611.56,17,9524,3174.67,4197.99,9108,31,0,0,188,136,419.243,0,1206,172.2,131184,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,11305,6,364,364,0,60.6667,1190,0,151260,973.021,1130.5,3161.14,10597,2,2261,4181.32,10,10661,2665.25,4579.4,10597,16,0,0,200,168,442.282,0,1190,155.455,118828,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,7624,6,372,372,0,62,1196,0,226128,1442.81,762.4,1975.43,6638,1,1524.8,2583.8,11,6743,1685.75,2859.25,6638,18,0,0,200,168,655.824,0,1196,156.727,120267,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,8671,6,351,351,0,58.5,1200,0,196863,1268.6,867.1,2105.37,7027,2,1734.2,2723.84,13,7096,1774,3032.82,7027,20,0,0,200,168,576.635,0,1200,155.182,120240,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,6758,6,324,324,0,54,1208,0,249778,1479.73,750.889,1922.27,6180,2,1351.6,2426.03,13,6738,2246,2789.54,6180,24,0,0,188,136,591.891,0,1208,168.8,130364,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,12573,6,307,307,0,51.1667,1200,0,132268,874.891,1257.3,2917.24,9624,2,2514.6,3731.85,13,9689,2422.25,4157.93,9624,16,0,0,200,168,397.678,0,1200,151.182,118834,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,7010,6,394,394,0,65.6667,1208,0,250785,1569.19,701,1498.54,5025,2,1402,1884.51,14,6425,1606.25,2046.76,5025,20,0,0,200,168,713.267,0,1208,159.818,123443,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,5227,6,294,294,0,49,1204,0,316434,2104.46,522.7,1471.33,4934,2,1045.4,1954.21,14,5039,1259.75,2121.34,4934,26,0,0,200,168,956.572,0,1204,150.364,119244,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,6844,6,368,368,0,61.3333,1198,0,251607,1461.13,760.444,1651.82,5295,2,1368.8,2031.77,15,6828,2276,2217.84,5295,30,0,0,188,136,584.454,0,1198,172.2,129844,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,7637,6,355,355,0,59.1667,1196,0,223517,1309.41,848.556,1742.46,5643,2,1527.4,2115.55,14,7617,2539,2329.53,5643,31,0,0,188,136,523.766,0,1196,170.7,128939,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,7808,6,364,364,0,60.6667,1190,0,219006,1280.74,867.556,1526.85,4953,3,1561.6,1777.13,13,7791,2597,1755.26,4953,742,0,0,188,136,512.295,0,1190,171,128052,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,9996,6,324,324,0,54,1208,0,168868,1100.44,999.6,2821.08,9454,1,1999.2,3741.32,13,9547,2386.75,4080.29,9454,23,0,0,200,168,500.2,0,1208,153.455,120868,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11305,6,351,351,0,58.5,1200,0,150995,973.021,1130.5,3051.65,10274,3,2261,4019.3,10,11140,2785,4326.59,10274,35,0,0,200,168,442.282,0,1200,155.182,120240,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11556,6,307,307,0,51.1667,1200,0,143908,951.886,1155.6,2955.17,9911,2,2311.2,3857.62,12,9984,2496,4281.05,9911,22,0,0,200,168,432.676,0,1200,151.182,118834,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,9417,6,368,368,0,61.3333,1198,0,182861,1061.91,1046.33,2702.96,8677,2,1883.4,3412.35,13,9395,3131.67,3930.61,8677,25,0,0,188,136,424.764,0,1198,172.2,129844,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,10796,6,368,368,0,61.3333,1202,0,159874,1018.9,1079.6,2793.08,9420,2,2159.2,3655.27,14,10370,2592.5,3957.36,9420,28,0,0,200,168,463.134,0,1202,156.909,121249,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,16438,6,294,294,0,49,1204,0,100621,608.346,1826.44,3427.2,9475,2,3287.6,4054.68,13,16423,5474.33,3992.2,9475,24,0,0,188,136,243.339,0,1204,165.4,128682,1,1,3,8,0,0.666667,32120,249,1,20,0,0,0,0,0,PortScan
80,13606,6,352,352,0,58.6667,1204,0,125827,808.467,1360.6,3611.12,12123,1,2721.2,4741.84,14,12206,3051.5,5237.44,12123,23,0,0,200,168,367.485,0,1204,155.636,121037,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,12984,6,359,359,0,59.8333,1206,0,132548,847.197,1298.4,3363.39,11291,2,2596.8,4398.25,13,11400,2850,4873.43,11291,21,0,0,200,168,385.089,0,1206,156.455,121672,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,10641,6,337,337,0,56.1667,1200,0,159102,1033.74,1064.1,2770.28,9318,2,2128.2,3628.3,14,10530,2632.5,3885.14,9318,25,0,0,200,168,469.881,0,1200,153.909,119758,1,1,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,16409,6,312,312,0,52,1188,0,100920,670.364,1640.9,4793.37,16020,2,3281.8,6378.97,15,16242,4060.5,6905.04,16020,28,0,0,200,168,304.711,0,1188,150.545,116702,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,11423,6,352,352,0,58.6667,1204,0,149873,962.969,1142.3,3351.17,11195,2,2284.6,4464.1,12,11267,2816.75,4837.19,11195,22,0,0,200,168,437.713,0,1204,155.636,121037,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,13631,6,312,312,0,52,1212,0,123248,806.984,1363.1,3973.28,13282,2,2726.2,5287.77,13,13479,3369.75,5723.03,13282,26,0,0,200,168,366.811,0,1212,152.727,121277,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,15359,6,406,406,0,67.6667,1200,0,114721,716.192,1535.9,4039.87,13560,2,3071.8,5294.32,14,13645,3411.25,5859.38,13560,28,0,0,200,168,325.542,0,1200,160.182,122448,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,13147,6,352,352,0,58.6667,1204,0,130220,836.693,1314.7,3318.91,11119,2,2629.4,4321.02,12,11193,2798.25,4803.99,11119,22,0,0,200,168,380.315,0,1204,155.636,121037,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
80,13953,6,359,359,0,59.8333,1190,0,122196,788.361,1395.3,3628.84,12236,2,2790.6,4747.97,8,13319,3329.75,5158.52,12236,24,0,0,200,168,358.346,0,1190,155,118640,2,0,3,10,0,0.833333,32120,249,1,32,0,0,0,0,0,PortScan
